ipa_funding,ma_premium,ma_risk_score,mbr_with_rx_rebates,partd_premium,pcp_cap,pcp_ffs,plan_premium,prof,reinsurance,risk_score_partd,rx,rx_rebates,rx_with_rebates,rx_without_rebates,spec_cap
12869.18,14856.09,19.67,186.1,342.84,0.0,750.05,16241.6,811.54,9.36,0.0,0.0,0.0,0.0,0.0,676.32
5093.37,5577.62,5.61,628.03,545.82,0.0,708.38,6512.21,808.06,8.17,0.0,143.9,0.0,160.3,153.41,675.01
10814.53,13147.79,14.11,1768.76,729.13,0.0,1117.39,13026.22,3086.8,8.98,0.0,14507.41,0.0,12129.14,12285.79,688.99
3459.99,4770.96,5.1,450.59,71.69,0.0,0.0,4530.29,0.0,8.09,0.0,0.0,0.0,0.0,0.0,757.74
7948.24,8385.65,12.78,197.05,132.39,0.0,0.0,8832.39,0.0,9.1,0.0,101.63,0.0,105.76,104.38,723.23
5529.55,6641.63,5.15,302.69,120.09,0.0,0.0,6642.17,0.0,9.27,0.0,198.82,0.0,179.25,171.31,680.94
32001.43,37592.7,44.88,163.8,698.09,0.0,0.0,36397.46,3301.46,8.95,0.0,0.0,0.0,0.0,0.0,749.61
10946.17,12407.43,13.89,183.6,134.85,0.0,0.0,11560.23,0.0,9.0,0.0,0.0,0.0,0.0,0.0,712.9
1724.22,1912.41,4.14,993.59,112.04,642.2,0.0,1974.8,0.0,9.02,0.0,0.0,0.0,0.0,0.0,724.3
6438.97,8503.13,8.17,288.05,124.34,656.04,0.0,8616.76,0.0,9.45,0.0,268.1,0.0,263.99,282.46,666.98
12524.48,14640.57,18.61,183.78,327.28,693.76,0.0,14567.66,0.0,8.08,0.0,116.73,0.0,123.42,134.59,665.67
6887.04,6781.56,10.49,299.55,145.23,727.65,0.0,7377.53,0.0,7.98,0.0,0.0,0.0,0.0,0.0,720.43
11539.94,13803.52,17.38,155.47,211.06,761.7,0.0,12115.09,0.0,9.43,0.0,0.0,0.0,0.0,0.0,702.42
10518.11,12442.87,16.45,133.76,200.2,751.88,0.0,14760.13,0.0,7.93,0.0,66.87,0.0,67.17,71.45,709.06
7032.7,7323.11,8.86,240.25,264.24,774.34,0.0,7676.05,0.0,9.14,0.0,69.44,0.0,66.99,68.15,709.81
2799.14,3380.75,2.99,634.73,56.18,726.14,0.0,3533.0,0.0,8.26,0.0,0.0,0.0,0.0,0.0,628.44
27958.55,32742.89,40.97,54.33,744.41,659.75,0.0,34331.46,36.01,7.94,0.0,0.0,0.0,0.0,0.0,661.1
9216.33,11377.27,15.24,172.41,324.97,671.14,0.0,12047.49,0.0,8.37,0.0,198.74,0.0,205.67,214.83,735.35
6294.17,7163.74,10.41,296.18,103.02,682.26,0.0,8586.45,0.0,8.54,0.0,250.38,0.0,212.42,256.45,695.89
10598.09,10953.36,14.88,4431.25,985.32,743.1,0.0,13658.32,0.0,8.18,0.0,41502.28,0.0,46063.95,43530.91,679.76
5686.03,6123.95,6.98,396.18,348.97,676.98,0.0,7335.67,0.0,9.03,0.0,400.32,0.0,476.9,431.84,710.56
7660.24,8703.26,10.96,235.17,222.54,693.76,0.0,8974.11,0.0,9.61,0.0,0.0,0.0,0.0,0.0,749.24
11380.92,12650.15,14.86,301.95,675.61,757.58,0.0,13529.53,1198.33,9.03,0.0,154.18,0.0,138.58,143.37,623.79
14267.68,17549.65,23.39,257.96,338.32,674.37,0.0,18496.91,134.58,8.09,0.0,1998.22,0.0,1876.16,1832.82,632.57
3592.34,4813.88,3.18,387.25,105.49,676.98,0.0,4493.29,0.0,9.36,0.0,0.0,0.0,0.0,0.0,720.43
2924.04,2968.52,3.07,519.42,53.16,680.27,0.0,3096.36,0.0,8.95,0.0,0.0,0.0,0.0,0.0,745.93
3571.59,4214.13,4.87,378.11,129.74,728.41,0.0,4966.26,0.0,8.1,0.0,0.0,0.0,0.0,0.0,645.9
2540.61,3237.47,2.76,1946.43,116.6,708.5,0.0,3250.71,0.0,8.62,0.0,3909.05,0.0,3816.17,3796.56,706.83
3689.8,4057.78,4.23,528.13,62.19,761.7,0.0,4243.25,0.0,8.51,0.0,0.0,0.0,0.0,0.0,640.99
12197.22,14266.95,19.67,128.6,381.86,723.14,0.0,16630.83,0.0,8.47,0.0,209.16,0.0,209.62,198.14,690.9
10990.18,11287.39,13.52,215.87,643.2,639.27,0.0,12544.66,0.0,8.91,0.0,0.0,0.0,0.0,0.0,642.21
7892.38,9399.52,11.74,2910.07,203.89,705.65,0.0,10625.69,0.0,8.72,0.0,23920.44,0.0,22125.28,25692.32,622.64
14425.06,15887.16,25.82,117.67,336.48,714.29,0.0,16276.25,0.0,9.08,0.0,0.0,0.0,0.0,0.0,659.8
9270.64,9291.45,11.57,193.36,141.19,661.0,0.0,9699.34,0.0,8.68,0.0,0.0,0.0,0.0,0.0,694.46
4015.5,4336.2,5.92,443.01,78.57,676.98,0.0,5277.77,0.0,8.09,0.0,0.0,0.0,0.0,0.0,671.63
2740.53,3234.07,2.69,617.5,60.41,656.04,0.0,3121.49,0.0,9.51,0.0,0.0,0.0,0.0,0.0,735.35
8306.86,10904.98,10.48,194.76,122.55,715.75,0.0,10774.84,0.0,9.61,0.0,0.0,0.0,0.0,0.0,623.22
7828.48,8688.36,13.79,192.25,85.85,701.4,0.0,9908.0,0.0,8.38,0.0,125.84,0.0,135.05,133.35,636.15
10491.48,11653.42,14.81,605.68,301.29,676.33,0.0,14043.99,0.0,8.1,0.0,4848.57,0.0,5121.02,4595.05,735.35
7857.22,9389.98,11.75,197.99,255.2,728.41,0.0,9132.97,0.0,8.04,0.0,0.0,0.0,0.0,0.0,672.97
6277.26,8489.87,7.68,250.47,276.11,760.87,0.0,7621.89,0.0,8.62,0.0,0.0,0.0,0.0,0.0,615.82
5000.0,6064.6,7.19,354.18,83.11,659.75,0.0,5512.66,0.0,8.93,0.0,0.0,0.0,0.0,0.0,650.26
10821.83,13030.92,18.07,141.29,187.73,725.39,0.0,13475.1,0.0,9.16,0.0,0.0,0.0,0.0,0.0,714.32
6893.32,6686.32,9.0,299.05,363.56,722.39,0.0,7961.06,0.0,8.72,0.0,174.45,0.0,145.48,149.86,693.74
6130.35,7734.48,8.48,289.56,51.91,717.21,0.0,6747.53,0.0,9.46,0.0,0.0,0.0,0.0,0.0,727.42
17479.77,20600.0,27.84,84.78,270.54,729.17,0.0,21245.78,0.0,9.1,0.0,0.0,0.0,0.0,0.0,746.76
3004.7,3360.09,3.85,514.81,82.02,693.76,0.0,3914.6,0.0,9.07,0.0,0.0,0.0,0.0,0.0,645.9
4106.18,4409.1,4.84,449.39,127.26,675.02,0.0,4544.5,0.0,8.01,0.0,0.0,0.0,0.0,0.0,715.84
10709.92,13690.72,18.74,166.19,238.46,688.98,0.0,12329.82,0.0,8.02,0.0,120.49,0.0,105.27,111.3,629.03
2952.12,3339.56,3.38,538.77,47.26,724.64,0.0,3214.18,0.0,9.03,0.0,0.0,0.0,0.0,0.0,665.01
4801.44,5600.3,5.27,305.79,114.96,727.65,0.0,5565.35,0.0,8.79,0.0,0.0,0.0,0.0,0.0,684.59
23084.27,25366.57,38.24,82.94,404.33,764.19,0.0,29656.98,0.0,8.01,0.0,184.3,0.0,189.78,191.95,672.3
4174.92,4260.63,3.26,368.77,191.2,769.23,0.0,4491.35,0.0,9.17,0.0,0.0,0.0,0.0,0.0,631.98
4251.16,4726.86,6.06,433.64,60.52,689.66,0.0,5100.4,0.0,8.85,0.0,0.0,0.0,0.0,0.0,738.58
13193.64,15256.09,16.37,180.47,360.22,662.25,0.0,14676.89,0.0,9.48,0.0,0.0,0.0,0.0,0.0,715.08
8556.72,10300.3,14.61,181.92,80.9,700.7,0.0,9792.1,0.0,8.12,0.0,77.52,0.0,71.03,80.25,641.6
16188.81,21574.62,27.99,170.71,311.01,692.38,0.0,22009.71,0.0,9.01,0.0,746.01,0.0,767.83,871.41,689.49
8724.71,9436.31,13.53,996.18,297.03,641.03,0.0,10384.09,0.0,8.52,0.0,5990.5,0.0,6341.33,6060.08,685.98
48419.81,58813.49,71.74,721.57,1973.94,699.3,0.0,56540.56,0.0,8.17,0.0,37547.75,0.0,32510.42,33044.92,717.36
7862.93,9652.15,12.32,231.88,89.27,771.78,0.0,9120.22,0.0,9.2,0.0,0.0,0.0,0.0,0.0,728.99
7345.32,8457.48,10.21,220.88,105.75,683.59,0.0,8276.78,0.0,9.49,0.0,0.0,0.0,0.0,0.0,749.24
18225.91,22331.72,28.28,117.9,319.22,700.7,0.0,19257.94,0.0,9.63,0.0,360.63,0.0,373.68,349.13,658.52
15643.08,19497.94,24.47,125.0,304.92,727.65,0.0,19925.57,0.0,9.25,0.0,297.72,0.0,312.29,278.11,706.83
15005.82,19779.31,26.78,158.27,398.39,681.6,0.0,21080.15,771.61,8.4,0.0,138.06,0.0,138.21,140.91,639.77
2940.83,3670.0,3.51,506.86,55.01,713.56,0.0,3262.47,0.0,8.36,0.0,0.0,0.0,0.0,0.0,700.96
2287.08,2503.62,8.63,873.02,144.47,647.55,0.0,2291.78,0.0,8.65,0.0,77.61,0.0,88.46,79.43,683.2
9048.03,9583.32,11.23,260.9,111.96,693.07,0.0,9698.3,0.0,8.18,0.0,260.01,0.0,241.24,244.06,615.82
8522.92,9725.0,12.67,196.86,129.01,654.21,0.0,10300.52,0.0,8.59,0.0,152.9,0.0,164.07,144.94,680.44
16343.99,16511.88,21.15,108.03,370.65,759.22,0.0,18063.46,0.0,9.19,0.0,0.0,0.0,0.0,0.0,707.58
13861.2,14743.0,21.15,156.3,113.67,668.58,0.0,14216.62,0.0,9.36,0.0,84.81,0.0,88.59,86.87,685.28
7873.27,9239.1,11.54,215.6,101.66,694.44,0.0,10489.51,0.0,8.38,0.0,122.3,0.0,126.75,124.84,697.33
4500.79,5051.97,5.09,394.09,75.3,661.0,0.0,5045.55,0.0,8.37,0.0,0.0,0.0,0.0,0.0,728.21
25778.89,28234.74,35.11,401.97,717.56,753.5,0.0,32352.05,1161.48,8.29,0.0,8565.67,0.0,8760.53,8475.5,636.15
8297.88,9281.05,12.9,197.17,151.93,721.65,0.0,10277.14,0.0,8.08,0.0,144.44,0.0,138.98,145.87,620.35
5063.97,5131.37,7.4,293.66,53.8,755.94,0.0,5180.06,0.0,8.5,0.0,0.0,0.0,0.0,0.0,697.33
6129.59,7058.86,8.05,300.35,104.66,738.4,0.0,7371.18,0.0,8.12,0.0,0.0,0.0,0.0,0.0,732.16
6432.78,8059.33,11.09,322.66,75.83,674.37,0.0,8100.4,468.7,8.68,0.0,0.0,0.0,0.0,0.0,624.37
8218.65,10992.05,14.22,163.59,104.46,726.9,0.0,9932.62,0.0,9.55,0.0,0.0,0.0,0.0,0.0,696.61
2462.95,2988.92,2.69,624.41,49.68,765.86,0.0,3216.24,0.0,8.02,0.0,0.0,0.0,0.0,0.0,685.28
6999.19,8996.89,11.46,299.57,107.4,743.1,0.0,9329.23,0.0,8.86,0.0,407.24,0.0,400.2,371.16,614.69
5010.79,6301.33,6.69,345.18,156.62,682.26,0.0,5676.92,0.0,8.44,0.0,0.0,0.0,0.0,0.0,727.42
5213.68,6915.43,7.52,295.81,136.55,732.98,0.0,6702.27,0.0,8.99,0.0,0.0,0.0,0.0,0.0,735.35
6304.83,7249.27,11.44,289.21,193.14,667.3,0.0,7691.38,0.0,8.36,0.0,211.39,0.0,210.72,201.65,613.58
11766.89,11747.58,18.27,150.58,210.54,693.07,0.0,13813.05,0.0,9.49,0.0,0.0,0.0,0.0,0.0,710.56
9985.2,12988.98,16.41,166.14,196.91,746.27,0.0,11894.69,0.0,9.29,0.0,0.0,0.0,0.0,0.0,634.95
7911.0,8604.0,10.77,285.42,191.05,695.83,0.0,8589.69,29.82,8.64,0.0,324.55,0.0,293.55,318.5,621.49
7153.84,8240.84,8.61,233.1,131.76,765.86,0.0,7932.97,0.0,8.0,0.0,0.0,0.0,0.0,0.0,706.83
5083.51,6021.29,8.62,306.39,130.55,651.77,0.0,5817.05,0.0,9.04,0.0,0.0,0.0,0.0,0.0,615.82
6674.79,7394.7,6.95,250.71,284.14,774.34,0.0,7772.24,0.0,8.68,0.0,0.0,0.0,0.0,0.0,620.35
5684.66,7508.5,8.38,287.64,89.72,738.4,0.0,6815.35,0.0,9.16,0.0,0.0,0.0,0.0,0.0,698.05
2958.13,3640.29,3.31,484.18,83.51,700.0,0.0,3987.2,0.0,7.97,0.0,0.0,0.0,0.0,0.0,619.78
10711.48,10374.82,13.07,407.82,357.1,755.12,0.0,11330.46,0.0,8.77,0.0,1599.59,0.0,1873.86,1887.93,698.78
5340.85,5452.39,6.73,299.15,77.53,765.86,0.0,5684.04,0.0,9.33,0.0,0.0,0.0,0.0,0.0,652.15
7134.47,7934.13,9.53,240.39,245.52,766.7,0.0,9238.07,0.0,9.67,0.0,400.0,0.0,342.7,361.3,701.69
16618.07,17875.46,23.89,99.43,230.22,642.79,0.0,17071.35,0.0,9.43,0.0,98.8,0.0,83.91,84.69,672.3
17250.29,17579.85,24.24,230.04,408.1,764.19,0.0,17069.59,0.0,8.07,0.0,2031.28,0.0,2010.76,2102.06,635.55
4460.7,4979.89,4.45,378.36,208.35,697.21,0.0,5238.01,0.0,7.98,0.0,432.5,0.0,453.74,395.12,672.97
6961.34,9493.72,10.2,276.86,156.41,650.56,0.0,8816.0,0.0,8.91,0.0,631.79,0.0,596.14,593.2,624.37
5660.06,6247.95,8.33,335.96,151.25,637.52,0.0,7421.53,0.0,8.41,0.0,0.0,0.0,0.0,0.0,665.01
9385.83,12035.86,13.38,186.05,924.42,746.27,0.0,11493.29,0.0,8.5,0.0,522.14,0.0,481.29,467.63,644.05
4229.29,4979.11,6.46,401.88,147.32,732.98,0.0,5777.63,0.0,8.75,0.0,80.82,0.0,81.12,82.5,716.6
4480.46,4338.83,5.43,1375.21,119.09,774.34,0.0,4525.92,0.0,8.93,0.0,3581.07,0.0,3789.03,3591.09,672.97
5230.55,5299.73,5.81,408.29,118.88,704.23,0.0,6277.44,0.0,8.87,0.0,262.74,0.0,248.66,260.28,693.03
2894.77,3305.63,3.49,556.53,55.28,697.91,0.0,3844.58,0.0,8.46,0.0,0.0,0.0,0.0,0.0,706.83
10692.7,10636.05,16.86,170.4,206.87,705.65,0.0,12552.03,0.0,8.31,0.0,143.75,0.0,146.58,133.32,677.71
7941.36,10647.1,13.58,279.0,155.16,704.93,0.0,10210.53,560.24,8.78,0.0,129.95,0.0,137.62,125.82,615.26
12319.79,13128.28,16.71,172.93,232.07,684.93,0.0,12874.05,0.0,9.06,0.0,182.36,0.0,184.07,178.87,615.26
10422.73,12395.05,15.59,478.11,197.7,673.72,0.0,10566.82,0.0,9.27,0.0,3218.65,0.0,3285.64,3089.53,677.03
8799.06,9624.06,13.55,258.19,123.8,671.14,0.0,8510.04,0.0,9.38,0.0,189.16,0.0,199.17,224.2,696.61
8045.91,10054.26,13.95,688.05,372.21,733.75,0.0,9501.91,0.0,8.66,0.0,4386.56,0.0,4403.35,4890.01,703.88
8319.86,11165.87,13.51,467.72,244.02,673.08,0.0,10086.38,1366.56,8.8,0.0,712.14,0.0,750.15,723.2,731.37
5906.29,6910.48,6.17,247.83,75.5,740.74,0.0,7354.65,0.0,8.66,0.0,0.0,0.0,0.0,0.0,707.58
10193.77,10513.61,12.17,159.24,166.41,686.27,0.0,11510.55,0.0,7.95,0.0,37.04,0.0,35.93,30.91,635.55
9986.13,11338.22,13.85,160.54,252.23,694.44,0.0,11657.05,0.0,8.01,0.0,152.83,0.0,133.68,151.22,714.32
9161.4,9690.52,11.7,195.69,116.19,753.5,0.0,9750.69,0.0,8.29,0.0,153.25,0.0,167.08,156.94,698.05
8806.41,9119.38,13.03,216.19,200.59,670.5,0.0,11324.25,0.0,7.95,0.0,0.0,0.0,0.0,0.0,654.68
12521.64,14774.1,24.25,773.3,431.42,759.22,0.0,14731.34,2393.4,8.25,0.0,462.85,0.0,412.6,430.42,687.38
9694.02,10148.83,11.55,393.02,211.23,648.75,0.0,9696.62,0.0,8.11,0.0,2109.01,0.0,2171.36,2218.85,689.49
13963.22,15395.1,20.32,459.02,422.48,733.75,0.0,14826.15,1441.89,8.75,0.0,3263.43,0.0,3086.44,3560.76,657.23
5448.16,6658.16,9.54,246.04,50.3,701.4,0.0,6604.76,0.0,9.53,0.0,0.0,0.0,0.0,0.0,715.84
6779.17,7724.78,9.44,251.33,159.1,737.62,0.0,8104.66,0.0,8.69,0.0,0.0,0.0,0.0,0.0,652.15
5970.57,6777.76,8.54,274.84,80.75,729.17,0.0,7582.95,0.0,8.35,0.0,251.25,0.0,248.66,227.27,640.38
6059.63,7602.6,9.03,274.87,79.38,686.95,0.0,7752.95,0.0,8.22,0.0,0.0,0.0,0.0,0.0,629.62
8252.78,10329.3,11.42,177.76,184.68,709.94,0.0,10473.88,0.0,8.98,0.0,0.0,0.0,0.0,0.0,647.76
9369.7,10803.87,11.47,159.6,870.75,719.42,0.0,10436.94,0.0,9.11,0.0,52.73,0.0,54.24,57.83,737.77
5550.39,6414.24,7.41,308.15,145.1,770.93,0.0,5914.42,0.0,8.64,0.0,0.0,0.0,0.0,0.0,693.03
8438.92,10210.87,15.13,271.4,77.33,764.19,0.0,11057.07,0.0,8.5,0.0,537.21,0.0,483.8,485.65,712.81
8557.6,8365.97,10.41,914.48,287.08,645.16,0.0,9765.53,5374.92,8.42,0.0,353.12,0.0,346.47,372.06,666.32
5612.2,6290.19,8.02,458.16,94.6,721.65,0.0,6169.96,0.0,8.15,0.0,586.55,0.0,699.4,639.61,746.76
9816.91,11557.65,14.26,181.99,169.23,700.7,0.0,10168.17,0.0,8.67,0.0,56.72,0.0,56.05,52.98,737.77
2545.44,3084.85,2.66,553.04,55.46,772.63,0.0,2983.22,0.0,8.29,0.0,1.43,0.0,1.4,1.53,623.22
5649.17,7272.67,8.67,349.68,153.65,658.51,0.0,7597.6,0.0,8.49,0.0,218.15,0.0,223.79,192.32,728.99
11658.34,15829.05,18.61,162.95,246.64,664.77,0.0,16500.99,0.0,9.12,0.0,325.29,0.0,305.49,332.48,637.96
6034.84,7029.7,10.78,243.62,126.59,695.13,0.0,7271.85,0.0,9.49,0.0,0.0,0.0,0.0,0.0,620.35
4052.79,3946.87,4.14,540.11,119.51,674.37,0.0,4630.88,0.0,8.63,0.0,0.0,0.0,0.0,0.0,637.96
4498.11,4928.19,6.12,372.48,62.07,714.29,0.0,5425.94,0.0,8.98,0.0,0.0,0.0,0.0,0.0,653.41
3928.07,4367.49,4.43,515.71,106.25,678.95,0.0,4736.55,0.0,8.33,0.0,29.32,0.0,29.63,29.43,672.97
7285.65,8798.24,9.91,804.65,331.96,662.25,0.0,9225.47,1014.37,8.7,0.0,3174.03,0.0,3832.8,3689.48,703.15
3156.68,3975.98,4.54,495.3,87.51,698.6,0.0,4365.34,0.0,9.22,0.0,0.0,0.0,0.0,0.0,629.62
17585.88,19136.83,25.46,2025.65,483.47,642.2,0.0,19576.04,0.0,8.88,0.0,33568.86,0.0,34675.52,37083.55,634.95
14250.03,16651.25,21.75,146.92,255.64,770.93,0.0,15283.65,0.0,9.38,0.0,140.65,0.0,143.62,142.76,717.36
9986.18,12238.16,16.89,253.29,181.35,777.78,0.0,12099.89,751.75,9.21,0.0,21.98,0.0,25.47,24.76,628.44
6620.88,7660.64,8.51,325.74,143.71,654.82,0.0,6479.14,0.0,8.83,0.0,440.71,0.0,447.06,383.32,618.08
3480.36,3913.98,4.16,570.33,129.59,724.64,0.0,4655.67,0.0,9.19,0.0,0.0,0.0,0.0,0.0,693.03
14977.37,16804.05,21.53,181.38,206.47,662.25,0.0,18391.58,1098.64,9.63,0.0,0.0,0.0,0.0,0.0,638.56
2708.17,2991.19,5.9,1546.51,165.18,765.86,0.0,3070.46,0.0,9.02,0.0,2247.18,0.0,2096.65,2063.09,704.62
4936.76,5369.25,6.88,333.63,92.91,636.94,0.0,5155.43,0.0,9.26,0.0,0.0,0.0,0.0,0.0,662.4
4514.29,5497.32,6.5,373.88,161.18,729.17,0.0,5603.17,0.0,8.76,0.0,0.0,0.0,0.0,0.0,685.28
2593.6,3383.5,2.53,616.75,89.0,646.35,0.0,2954.26,0.0,9.02,0.0,0.0,0.0,0.0,0.0,653.41
6846.96,7558.37,6.89,625.23,295.53,766.7,0.0,8426.21,1576.89,8.7,0.0,276.24,0.0,267.21,306.39,651.52
3376.6,3388.27,3.41,550.08,56.3,746.27,0.0,3586.37,0.0,8.12,0.0,0.0,0.0,0.0,0.0,717.36
13655.43,15228.97,20.05,230.96,338.71,727.65,0.0,13627.43,0.0,8.98,0.0,768.43,0.0,835.28,800.88,671.15
21284.61,25932.35,31.72,95.84,660.23,661.0,0.0,23197.79,0.0,9.34,0.0,5.64,0.0,5.94,5.66,668.63
13455.25,16155.44,19.42,125.53,241.63,638.69,0.0,17081.58,0.0,9.21,0.0,0.0,0.0,0.0,0.0,679.49
12140.4,14839.42,20.88,160.65,240.76,660.38,0.0,14999.9,0.0,8.56,0.0,174.48,0.0,178.73,179.49,672.42
4852.08,5383.78,4.97,455.26,112.92,685.6,0.0,5451.34,0.0,8.15,0.0,361.7,0.0,352.93,385.65,769.21
12701.37,14408.22,21.75,163.27,234.47,642.79,0.0,14483.23,0.0,8.22,0.0,0.0,0.0,0.0,0.0,776.78
29096.51,37791.96,45.99,632.58,700.46,760.04,0.0,41479.71,4793.72,9.52,0.0,12436.36,0.0,13183.83,11834.79,731.98
3272.79,3640.4,4.06,568.62,89.29,673.08,0.0,3880.51,0.0,8.55,0.0,0.0,0.0,0.0,0.0,742.69
16075.52,20397.77,28.32,206.23,209.33,667.94,0.0,19090.13,1156.1,8.64,0.0,103.71,0.0,90.06,101.42,664.25
19905.44,24933.04,32.24,169.21,296.66,649.35,0.0,23134.88,46.4,7.94,0.0,1339.2,0.0,1306.08,1288.24,698.87
19501.7,21040.92,25.1,106.32,472.62,690.34,0.0,24663.29,0.0,9.46,0.0,0.0,0.0,0.0,0.0,662.4
7252.96,9262.31,11.04,310.62,123.5,729.17,0.0,9415.29,0.0,9.39,0.0,202.67,0.0,195.06,183.8,659.94
4189.85,5035.74,6.44,420.16,75.79,708.5,0.0,5398.43,0.0,9.36,0.0,68.69,0.0,66.56,73.99,691.39
3953.09,4331.05,4.16,545.86,115.85,707.79,0.0,4625.96,0.0,8.93,0.0,71.87,0.0,71.31,71.66,750.53
11681.58,13582.62,17.8,237.36,143.42,717.21,0.0,14609.46,0.0,8.62,0.0,362.34,0.0,330.78,354.94,755.31
25481.2,30437.11,38.19,75.99,372.28,773.48,0.0,28982.52,0.0,8.49,0.0,0.0,0.0,0.0,0.0,665.5
7798.03,9912.63,12.1,248.35,157.25,644.57,0.0,9896.97,0.0,8.65,0.0,146.31,0.0,144.21,129.59,753.71
21440.77,28558.7,35.25,91.2,435.79,774.34,0.0,29882.51,0.0,8.09,0.0,42.71,0.0,44.64,40.54,695.45
32738.45,43104.18,52.45,51.67,459.19,655.43,0.0,37486.36,0.0,8.79,0.0,0.0,0.0,0.0,0.0,673.7
3681.41,3984.07,4.28,643.31,121.18,660.38,0.0,4056.34,0.0,9.22,0.0,89.22,0.0,96.93,93.46,646.72
10740.35,13735.91,17.8,190.55,152.05,750.27,0.0,11952.37,0.0,8.09,0.0,36.96,0.0,30.69,32.6,760.97
12145.21,12563.02,18.62,160.29,233.54,650.56,0.0,14692.87,0.0,9.62,0.0,71.58,0.0,86.59,80.63,732.73
10215.52,11051.76,14.44,246.5,223.06,652.99,0.0,11772.49,0.0,9.44,0.0,51.32,0.0,56.37,59.7,650.27
5327.82,6303.28,8.58,411.66,99.72,671.14,0.0,6327.71,0.0,9.42,0.0,0.0,0.0,0.0,0.0,715.04
18463.4,23111.2,29.88,97.94,553.54,654.21,0.0,24182.39,0.0,8.44,0.0,73.18,0.0,72.77,75.36,787.97
29262.12,34527.86,55.72,1018.92,399.04,686.95,0.0,32345.51,545.28,8.5,0.0,31227.41,0.0,30748.47,29281.4,657.49
24593.31,28363.25,29.87,1040.43,564.19,720.91,0.0,26295.34,8676.03,9.63,0.0,14288.47,0.0,13797.69,13326.87,735.01
4337.57,4726.48,5.57,408.07,101.49,776.91,0.0,5083.17,0.0,8.73,0.0,0.0,0.0,0.0,0.0,658.71
2745.26,3020.27,3.06,730.47,66.76,684.26,0.0,3188.11,0.0,9.36,0.0,1.5,0.0,1.56,1.4,700.25
8793.92,10183.09,15.42,369.11,325.24,708.5,0.0,11728.81,0.0,9.18,0.0,1805.88,0.0,1598.02,1778.13,668.0
4253.69,5861.26,5.95,428.98,113.38,727.65,0.0,5221.08,0.0,8.7,0.0,0.0,0.0,0.0,0.0,726.0
12356.75,13245.76,15.09,551.86,252.85,644.57,0.0,13506.72,4715.38,7.96,0.0,1.4,0.0,1.33,1.45,694.09
4264.68,5479.68,5.94,482.84,105.03,667.94,0.0,4913.53,0.0,8.12,0.0,88.98,0.0,85.97,85.81,734.25
16451.56,19150.79,29.85,219.31,392.53,711.38,0.0,18985.27,0.0,9.49,0.0,1389.35,0.0,1522.29,1426.31,731.22
4073.05,4930.46,3.12,468.25,153.0,653.59,0.0,5258.8,0.0,8.6,0.0,0.0,0.0,0.0,0.0,723.78
23844.25,25390.5,38.72,375.37,450.52,680.93,0.0,26046.32,6031.91,8.61,0.0,311.74,0.0,328.71,306.16,689.38
13660.59,14014.35,16.12,205.47,308.37,776.91,0.0,13920.36,0.0,8.97,0.0,459.23,0.0,510.47,535.86,709.33
14792.6,19114.79,19.65,136.29,387.68,661.63,0.0,18726.62,0.0,7.95,0.0,113.11,0.0,120.49,123.03,689.38
36929.05,39599.31,56.72,52.73,689.96,695.13,0.0,38111.9,0.0,8.37,0.0,0.0,0.0,0.0,0.0,647.9
6117.34,7178.52,7.65,416.97,210.82,761.7,0.0,7316.51,0.0,8.54,0.0,0.0,0.0,0.0,0.0,650.87
14040.64,16467.38,27.32,712.83,311.7,776.91,0.0,18657.34,6967.23,8.61,0.0,0.0,0.0,0.0,0.0,683.41
15912.4,15904.85,18.21,170.2,529.94,677.64,0.0,18581.8,0.0,9.21,0.0,0.0,0.0,0.0,0.0,658.1
4692.47,5839.01,6.91,385.65,138.8,744.68,0.0,5766.67,0.0,8.29,0.0,0.0,0.0,0.0,0.0,647.31
6831.04,6965.82,7.74,532.99,155.37,648.75,0.0,7392.97,0.0,7.92,0.0,1806.07,0.0,1545.94,1855.47,684.73
10867.19,11078.84,12.65,212.63,188.42,673.72,0.0,11610.17,0.0,9.55,0.0,0.0,0.0,0.0,0.0,646.14
16911.59,17808.94,24.4,134.55,904.27,656.04,0.0,18523.84,0.0,8.82,0.0,0.0,0.0,0.0,0.0,690.72
4177.62,4243.06,5.34,538.66,36.1,653.59,0.0,4176.25,0.0,8.74,0.0,0.0,0.0,0.0,0.0,657.49
7707.64,9271.44,9.64,345.6,119.24,649.95,0.0,9439.29,27.47,8.95,0.0,244.45,0.0,236.65,214.93,747.37
12623.1,15291.39,17.05,491.57,513.47,744.68,0.0,16502.47,2093.54,8.43,0.0,3232.0,0.0,3346.03,2873.91,669.26
7072.72,7849.67,11.89,285.33,65.74,638.69,0.0,9158.33,0.0,9.0,0.0,0.0,0.0,0.0,0.0,756.12
6650.79,6782.78,7.86,330.04,117.23,674.37,0.0,6981.6,0.0,9.06,0.0,0.0,0.0,0.0,0.0,730.47
7087.69,6978.0,7.94,332.87,135.39,646.35,0.0,8420.13,0.0,8.92,0.0,0.0,0.0,0.0,0.0,694.09
24568.71,34318.35,37.1,73.53,535.64,705.65,0.0,29798.31,0.0,8.07,0.0,134.96,0.0,142.27,138.74,735.77
3966.04,4664.6,5.88,576.84,105.26,707.07,0.0,5368.66,0.0,8.88,0.0,0.0,0.0,0.0,0.0,674.34
